B,2,42,-9
B,2,43,0
B,2,44,-5
B,2,45,8
B,2,46,6
B,2,47,4
B,2,48,-7
B,2,49,5
B,2,50,7
B,2,51,2
B,2,52,2
B,2,53,-6
B,2,54,-7
B,2,55,3
B,2,56,8
B,2,57,3
B,2,58,8
B,2,59,-7
B,2,60,9
B,2,61,9
B,2,62,-8
B,2,63,-4
B,2,64,6
B,2,65,-5
B,2,66,4
B,2,67,5
B,2,68,-2
B,2,69,9
B,2,70,-1
B,2,71,1
B,2,72,6
B,2,73,9
B,2,74,7
B,2,75,1
B,2,76,-2
B,2,77,-8
B,2,78,-2
B,2,79,-8
B,3,0,8
B,3,1,4
B,3,2,8
B,3,3,-9
B,3,4,4
B,3,5,-8
B,3,6,8
B,3,7,-7
B,3,8,3
B,3,9,-4
B,3,10,3
B,3,11,-6
B,3,12,9
B,3,13,-6
B,3,14,-1
B,3,15,-2
B,3,16,4
B,3,17,5
B,3,18,4
B,3,19,9
B,3,20,-7
B,3,21,5
B,3,22,-3
B,3,23,-1
B,3,24,7
B,3,25,-3
B,3,26,9
B,3,27,8
B,3,28,-5
B,3,29,-3
B,3,30,-8
B,3,31,1
B,3,32,2
B,3,33,8
B,3,34,2
B,3,35,-7
B,3,36,8
B,3,37,2
B,3,38,5
B,3,39,4
B,3,40,-1
B,3,41,-6
B,3,42,-9
B,3,43,-1
B,3,44,4
B,3,45,-9
B,3,46,-5
B,3,47,-6
B,3,48,8
B,3,49,4
B,3,50,-8
B,3,51,-8
B,3,52,-2
B,3,53,4
B,3,54,-2
B,3,55,-7
B,3,56,7
B,3,57,5
B,3,58,6
B,3,59,-4
B,3,60,-9
B,3,61,-3
B,3,62,6
B,3,63,-8
B,3,64,-6
B,3,65,3
B,3,66,-2
B,3,67,0
B,3,68,-8
B,3,69,-2
B,3,70,2
B,3,71,-4
B,3,72,-6
B,3,73,3
B,3,74,3
B,3,75,-3
B,3,76,-7
B,3,77,5
B,3,78,8
B,3,79,-8
B,4,0,0
B,4,1,-9
B,4,2,-2
B,4,3,5
B,4,4,5
B,4,5,7
B,4,6,-9
B,4,7,-4
B,4,8,-8
B,4,9,3
B,4,10,2
B,4,11,8
B,4,12,-6
B,4,13,5
B,4,14,0
B,4,15,-9
B,4,16,0
B,4,17,-6
B,4,18,8
B,4,19,-7
B,4,20,6
B,4,21,3
B,4,22,4
B,4,23,4
B,4,24,2
B,4,25,5
B,4,26,-6
B,4,27,3
B,4,28,-6
B,4,29,-4
B,4,30,4
B,4,31,-8
B,4,32,-7
B,4,33,-1
B,4,34,-4
B,4,35,-6
B,4,36,9
B,4,37,5
B,4,38,-6
B,4,39,-7
B,4,40,5
B,4,41,-9
B,4,42,-6
B,4,43,4
B,4,44,-5
B,4,45,8
B,4,46,6
B,4,47,3
B,4,48,3
B,4,49,9
B,4,50,-5
B,4,51,-9
B,4,52,1
B,4,53,1
B,4,54,1
B,4,55,-3
B,4,56,3
B,4,57,-5
B,4,58,-6
B,4,59,6
B,4,60,-4
B,4,61,5
B,4,62,5
B,4,63,2
B,4,64,-6
B,4,65,5
B,4,66,-3
B,4,67,4
B,4,68,8
B,4,69,5
B,4,70,8
B,4,71,1
B,4,72,5
B,4,73,1
B,4,74,3
B,4,75,2
B,4,76,4
B,4,77,-5
B,4,78,9
B,4,79,-6
B,5,0,1
B,5,1,-1
B,5,2,-5
B,5,3,2
B,5,4,7
B,5,5,9
B,5,6,-1
B,5,7,-1
B,5,8,-2
B,5,9,-7
B,5,10,0
B,5,11,9
B,5,12,-3
B,5,13,4
B,5,14,-5
B,5,15,-3
B,5,16,-3
B,5,17,8
B,5,18,8
B,5,19,6
B,5,20,0
B,5,21,0
B,5,22,-1
B,5,23,8
B,5,24,-7
B,5,25,5
B,5,26,0
B,5,27,0
B,5,28,-3
B,5,29,-5
B,5,30,-6
B,5,31,-9
B,5,32,7
B,5,33,-2
B,5,34,-1
B,5,35,-8
B,5,36,-4
B,5,37,4
B,5,38,6
B,5,39,-9
B,5,40,-8
B,5,41,-2
B,5,42,-7
B,5,43,0
B,5,44,-6
B,5,45,3
B,5,46,-3
B,5,47,-4
B,5,48,-8
B,5,49,6
B,5,50,9
B,5,51,6
B,5,52,-2
B,5,53,0
B,5,54,-1
B,5,55,7
B,5,56,-7
B,5,57,4
B,5,58,5
B,5,59,7
B,5,60,8
B,5,61,-8
B,5,62,-8
B,5,63,4
B,5,64,-1
B,5,65,-4
B,5,66,7
B,5,67,0
B,5,68,7
B,5,69,-7
B,5,70,7
B,5,71,5
B,5,72,-4
B,5,73,1
B,5,74,8
B,5,75,4
B,5,76,-2
B,5,77,-9
B,5,78,6
B,5,79,-9
B,6,0,4
B,6,1,-6
B,6,2,8
B,6,3,3
B,6,4,3
B,6,5,7
B,6,6,5
B,6,7,-6
B,6,8,-2
B,6,9,-5
B,6,10,-1
B,6,11,1
B,6,12,-6
B,6,13,-7
B,6,14,3
B,6,15,5
B,6,16,0
B,6,17,3
B,6,18,8
B,6,19,5
B,6,20,6
B,6,21,4
B,6,22,1
B,6,23,-4
B,6,24,1
B,6,25,-6
B,6,26,-2
B,6,27,-9
B,6,28,5
B,6,29,-8
B,6,30,-5
B,6,31,5
B,6,32,7
B,6,33,9
B,6,34,-9
B,6,35,-3
B,6,36,-5
B,6,37,6
B,6,38,3
B,6,39,-8
B,6,40,9
B,6,41,7
B,6,42,-5
B,6,43,4
B,6,44,9
B,6,45,-8
B,6,46,9
B,6,47,-5
B,6,48,4
B,6,49,3
B,6,50,-9
B,6,51,9
B,6,52,-6
B,6,53,1
B,6,54,-2
B,6,55,5
B,6,56,7
B,6,57,-3
B,6,58,2
B,6,59,6
B,6,60,-9
B,6,61,-1
B,6,62,-6
B,6,63,5
B,6,64,4
B,6,65,-9
B,6,66,-8
B,6,67,-5
B,6,68,4
B,6,69,-9
B,6,70,-7
B,6,71,4
B,6,72,1
B,6,73,4
B,6,74,8
B,6,75,3
B,6,76,-6
B,6,77,-6
B,6,78,2
B,6,79,-9
B,7,0,-4
B,7,1,-3
B,7,2,-3
B,7,3,7
B,7,4,1
B,7,5,3
B,7,6,1
B,7,7,6
B,7,8,-6
B,7,9,6
B,7,10,3
B,7,11,8
B,7,12,8
B,7,13,6
B,7,14,9
B,7,15,-1
B,7,16,-5
B,7,17,-6
B,7,18,-3
B,7,19,8
B,7,20,9
B,7,21,4
B,7,22,-2
B,7,23,-7
B,7,24,-5
B,7,25,-4
B,7,26,-8
B,7,27,9
B,7,28,5
B,7,29,1
B,7,30,-9
B,7,31,-9
B,7,32,7
B,7,33,-2
B,7,34,1
B,7,35,0
B,7,36,-1
B,7,37,6
B,7,38,1
B,7,39,0
B,7,40,2
B,7,41,7
B,7,42,5
B,7,43,-6
B,7,44,-3
B,7,45,8
B,7,46,-3
B,7,47,0
B,7,48,-4
B,7,49,-2
B,7,50,2
B,7,51,6
B,7,52,8
B,7,53,-5
B,7,54,4
B,7,55,6
B,7,56,8
B,7,57,3
B,7,58,-8
B,7,59,-6
B,7,60,-2
B,7,61,2
B,7,62,-9
B,7,63,4
B,7,64,5
B,7,65,-6
B,7,66,-6
B,7,67,0
B,7,68,-3
B,7,69,9
B,7,70,-6
B,7,71,-6
B,7,72,-9
B,7,73,-3
B,7,74,-2
B,7,75,-1
B,7,76,6
B,7,77,4
B,7,78,-2
B,7,79,-4
B,8,0,8
B,8,1,-7
B,8,2,-9
B,8,3,-6
B,8,4,6
B,8,5,9
B,8,6,0
B,8,7,-7
B,8,8,-1
B,8,9,6
B,8,10,1
B,8,11,-4
B,8,12,-6
B,8,13,-4
B,8,14,0
B,8,15,-8
B,8,16,-5
B,8,17,9
B,8,18,-4
B,8,19,4
B,8,20,9
B,8,21,4
B,8,22,4
B,8,23,2
B,8,24,-4
B,8,25,-8
B,8,26,-2
B,8,27,-9
B,8,28,9
B,8,29,-8
B,8,30,0
B,8,31,6
B,8,32,9
B,8,33,9
B,8,34,8
B,8,35,6
B,8,36,1
B,8,37,0
B,8,38,6
B,8,39,2
B,8,40,2
B,8,41,-5
B,8,42,-1
B,8,43,0
B,8,44,8
B,8,45,5
B,8,46,-6
B,8,47,1
B,8,48,6
B,8,49,-4
B,8,50,-8
B,8,51,9
B,8,52,-9
B,8,53,-4
B,8,54,1
B,8,55,8
B,8,56,1
B,8,57,-7
B,8,58,-2
B,8,59,1
B,8,60,7
B,8,61,-7
B,8,62,1
B,8,63,3
B,8,64,4
B,8,65,-9
B,8,66,9
B,8,67,-8
B,8,68,-1
B,8,69,-5
B,8,70,-9
B,8,71,5
B,8,72,6
B,8,73,-2
B,8,74,-6
B,8,75,-9
B,8,76,3
B,8,77,9
B,8,78,-4
B,8,79,-1
B,9,0,-8
B,9,1,6
B,9,2,9
B,9,3,7
B,9,4,-1
B,9,5,9
B,9,6,-4
B,9,7,2
B,9,8,9
B,9,9,-2
B,9,10,-4
B,9,11,-6
B,9,12,-6
B,9,13,-5
B,9,14,-3
B,9,15,0
B,9,16,-1
B,9,17,4
B,9,18,-7
B,9,19,-4
B,9,20,-4
B,9,21,1
B,9,22,9
B,9,23,-8
B,9,24,-1
B,9,25,-7
B,9,26,5
B,9,27,3
B,9,28,6
B,9,29,-2
B,9,30,4
B,9,31,0
B,9,32,-2
B,9,33,-6
B,9,34,4
B,9,35,1
B,9,36,2
B,9,37,-8
B,9,38,6
B,9,39,-7
B,9,40,-1
B,9,41,4
B,9,42,1
B,9,43,6
B,9,44,-7
B,9,45,-4
B,9,46,-4
B,9,47,-1
B,9,48,-8
B,9,49,-5
B,9,50,8
B,9,51,-4
B,9,52,4
B,9,53,-1
B,9,54,6
B,9,55,-1
B,9,56,5
B,9,57,-9
B,9,58,1
B,9,59,-4
B,9,60,-5
B,9,61,0
B,9,62,4
B,9,63,3
B,9,64,-1
B,9,65,3
B,9,66,4
B,9,67,1
B,9,68,6
B,9,69,-5
B,9,70,3
B,9,71,6
B,9,72,9
B,9,73,-9
B,9,74,9
B,9,75,4
B,9,76,-5
B,9,77,-6
B,9,78,3
B,9,79,7
B,10,0,-6
B,10,1,-9
B,10,2,-3
B,10,3,9
B,10,4,1
B,10,5,7
B,10,6,-4
B,10,7,3
B,10,8,5
B,10,9,-7
B,10,10,-9
B,10,11,-1
B,10,12,6
B,10,13,7
B,10,14,-4
B,10,15,8
B,10,16,-6
B,10,17,-4
B,10,18,9
B,10,19,-3
B,10,20,-8
B,10,21,9
B,10,22,3
B,10,23,3
B,10,24,6
B,10,25,4
B,10,26,5
B,10,27,0
B,10,28,3
B,10,29,-8
B,10,30,7
B,10,31,7
B,10,32,-3
B,10,33,8
B,10,34,0
B,10,35,-5
B,10,36,4
B,10,37,9
B,10,38,6
B,10,39,2
B,10,40,-5
B,10,41,0
B,10,42,-5
B,10,43,0
B,10,44,4
B,10,45,-2
B,10,46,6
B,10,47,2
B,10,48,8
B,10,49,2
B,10,50,2
B,10,51,-2
B,10,52,1
B,10,53,8
B,10,54,-9
B,10,55,2
B,10,56,8
B,10,57,-8
B,10,58,-5
B,10,59,5
B,10,60,3
B,10,61,-7
B,10,62,-8
B,10,63,8
B,10,64,-6
B,10,65,3
B,10,66,2
B,10,67,8
B,10,68,-1
B,10,69,-7
B,10,70,-8
B,10,71,-6
B,10,72,0
B,10,73,-1
B,10,74,-1
B,10,75,7
B,10,76,-6
B,10,77,4
B,10,78,9
B,10,79,-7
B,11,0,-7
B,11,1,2
B,11,2,-1
B,11,3,4
B,11,4,-8
B,11,5,0
B,11,6,3
B,11,7,-4
B,11,8,8
B,11,9,7
B,11,10,5
B,11,11,-4
B,11,12,8
B,11,13,-5
B,11,14,-1
B,11,15,-9
B,11,16,-9
B,11,17,8
B,11,18,3
B,11,19,-1
B,11,20,-2
B,11,21,1
B,11,22,0
B,11,23,-5
B,11,24,-3
B,11,25,-4
B,11,26,-8
B,11,27,5
B,11,28,5
B,11,29,-3
B,11,30,-8
B,11,31,4
B,11,32,-9
B,11,33,2
B,11,34,0
B,11,35,-4
B,11,36,8
B,11,37,8
B,11,38,5
B,11,39,5
B,11,40,-5
B,11,41,4
B,11,42,7
B,11,43,0
B,11,44,-5
B,11,45,2
B,11,46,0
B,11,47,-3
B,11,48,6
B,11,49,-2
B,11,50,-1
B,11,51,9
B,11,52,3
B,11,53,4
B,11,54,-8
B,11,55,2
B,11,56,-6
B,11,57,6
B,11,58,0
B,11,59,4
B,11,60,-2
B,11,61,3
B,11,62,-1
B,11,63,0
B,11,64,-2
B,11,65,-8
B,11,66,7
B,11,67,4
B,11,68,6
B,11,69,5
B,11,70,9
B,11,71,-2
B,11,72,-2
B,11,73,-9
B,11,74,3
B,11,75,4
B,11,76,-8
B,11,77,-9
B,11,78,0
B,11,79,8
B,12,0,-3
B,12,1,3
B,12,2,6
B,12,3,-8
B,12,4,2
B,12,5,5
B,12,6,2
B,12,7,-8
B,12,8,-7
B,12,9,7
B,12,10,-7
B,12,11,4
B,12,12,4
B,12,13,3
B,12,14,1
B,12,15,9
B,12,16,-9
B,12,17,5
B,12,18,6
B,12,19,1
B,12,20,-8
B,12,21,-6
B,12,22,9
B,12,23,8
B,12,24,-5
B,12,25,3
B,12,26,-9
B,12,27,-9
B,12,28,5
B,12,29,2
B,12,30,-5
B,12,31,8
B,12,32,-5
B,12,33,1
B,12,34,-1
B,12,35,6
B,12,36,-8
B,12,37,-7
B,12,38,-7
B,12,39,-9
B,12,40,8
B,12,41,-4
B,12,42,-3
B,12,43,9
B,12,44,0
B,12,45,5
B,12,46,4
B,12,47,3
B,12,48,3
B,12,49,-1
B,12,50,-4
B,12,51,-6
B,12,52,-3
B,12,53,-7
B,12,54,6
B,12,55,7
B,12,56,-4
B,12,57,-3
B,12,58,-3
B,12,59,-6
B,12,60,7
B,12,61,-3
B,12,62,3
B,12,63,-9
B,12,64,5
B,12,65,-9
B,12,66,-8
B,12,67,8
B,12,68,0
B,12,69,5
B,12,70,0
B,12,71,8
B,12,72,-1
B,12,73,3
B,12,74,-6
B,12,75,5
B,12,76,2
B,12,77,9
B,12,78,-8
B,12,79,-4
B,13,0,8
B,13,1,-5
B,13,2,8
B,13,3,-2
B,13,4,-9
B,13,5,4
B,13,6,2
B,13,7,-7
B,13,8,-6
B,13,9,9
B,13,10,-9
B,13,11,3
B,13,12,5
B,13,13,6
B,13,14,8
B,13,15,-1
B,13,16,-8
B,13,17,-2
B,13,18,8
B,13,19,5
B,13,20,2
B,13,21,-3
B,13,22,9
B,13,23,1
B,13,24,-8
B,13,25,-8
B,13,26,7
B,13,27,7
B,13,28,6
B,13,29,3
B,13,30,0
B,13,31,2
B,13,32,9
B,13,33,3
B,13,34,-2
B,13,35,3
B,13,36,2
B,13,37,-4
B,13,38,2
B,13,39,2
B,13,40,-2
B,13,41,5
B,13,42,-2
B,13,43,4
B,13,44,-6
B,13,45,-9
B,13,46,7
B,13,47,-8
B,13,48,7
B,13,49,0
B,13,50,-5
B,13,51,-3
B,13,52,6
B,13,53,8
B,13,54,6
B,13,55,9
B,13,56,6
B,13,57,-6
B,13,58,4
B,13,59,7
B,13,60,-1
B,13,61,9
B,13,62,8
B,13,63,2
B,13,64,1
B,13,65,-6
B,13,66,0
B,13,67,8
B,13,68,-3
B,13,69,2
B,13,70,7
B,13,71,0
B,13,72,-1
B,13,73,1
B,13,74,0
B,13,75,-7
B,13,76,5
B,13,77,-1
B,13,78,-7
B,13,79,5
B,14,0,-4
B,14,1,-1
B,14,2,4
B,14,3,4
B,14,4,-2
B,14,5,-3
B,14,6,-8
B,14,7,-8
B,14,8,-7
B,14,9,3
B,14,10,1
B,14,11,2
B,14,12,0
B,14,13,-7
B,14,14,8
B,14,15,2
B,14,16,8
B,14,17,-2
B,14,18,8
B,14,19,5
B,14,20,4
B,14,21,-9
B,14,22,5
B,14,23,1
B,14,24,-7
B,14,25,0
B,14,26,-3
B,14,27,8
B,14,28,7
B,14,29,-2
B,14,30,-2
B,14,31,-4
B,14,32,-1
B,14,33,-9
B,14,34,1
B,14,35,9
B,14,36,1
B,14,37,9
B,14,38,-1
B,14,39,-1
B,14,40,-8
B,14,41,-7
B,14,42,7
B,14,43,8
B,14,44,3
B,14,45,3
B,14,46,5
B,14,47,5
B,14,48,-1
B,14,49,-4
B,14,50,4
B,14,51,8
B,14,52,1
B,14,53,1
B,14,54,6
B,14,55,-2
B,14,56,1
B,14,57,-8
B,14,58,8
B,14,59,1
B,14,60,-9
B,14,61,9
B,14,62,-5
B,14,63,9
B,14,64,-8
B,14,65,8
B,14,66,-3
B,14,67,3
B,14,68,6
B,14,69,-3
B,14,70,-6
B,14,71,8
B,14,72,7
B,14,73,-8
B,14,74,-6
B,14,75,1
B,14,76,-1
B,14,77,6
B,14,78,5
B,14,79,3
B,15,0,9
B,15,1,-3
B,15,2,-7
B,15,3,3
B,15,4,8
B,15,5,7
B,15,6,1
B,15,7,0
B,15,8,-6
B,15,9,5
B,15,10,-3
B,15,11,-3
B,15,12,6
B,15,13,7
B,15,14,-8
B,15,15,-5
B,15,16,-8
B,15,17,-5
B,15,18,-4
B,15,19,3
B,15,20,-7
B,15,21,2
B,15,22,2
B,15,23,2
B,15,24,-3
B,15,25,-3
B,15,26,-9
B,15,27,8
B,15,28,1
B,15,29,2
B,15,30,2
B,15,31,5
B,15,32,-4
B,15,33,-7
B,15,34,-6
B,15,35,-1
B,15,36,-3
B,15,37,-2
B,15,38,-1
B,15,39,-6
B,15,40,-6
B,15,41,9
B,15,42,9
B,15,43,-4
B,15,44,2
B,15,45,-7
B,15,46,-3
B,15,47,0
B,15,48,-7
B,15,49,1
B,15,50,8
B,15,51,-5
B,15,52,-6
B,15,53,4
B,15,54,-9
B,15,55,1
B,15,56,-5
B,15,57,-8
B,15,58,2
B,15,59,-4
B,15,60,-4
B,15,61,-2
B,15,62,3
B,15,63,-9
B,15,64,9
B,15,65,6
B,15,66,3
B,15,67,2
B,15,68,-3
B,15,69,9
B,15,70,5
B,15,71,4
B,15,72,-3
B,15,73,-3
B,15,74,2
B,15,75,8
B,15,76,-1
B,15,77,-9
B,15,78,-8
B,15,79,-4
B,16,0,-6
B,16,1,-7
B,16,2,-9
B,16,3,0
B,16,4,-7
B,16,5,9
B,16,6,-6
B,16,7,9
B,16,8,8
B,16,9,4
B,16,10,4
B,16,11,-2
B,16,12,7
B,16,13,9
B,16,14,4
B,16,15,-1
B,16,16,7
B,16,17,1
B,16,18,9
B,16,19,0
B,16,20,3
B,16,21,9
B,16,22,7
B,16,23,3
B,16,24,8
B,16,25,2
B,16,26,3
B,16,27,0
B,16,28,2
B,16,29,9
B,16,30,-6
B,16,31,8
B,16,32,0
B,16,33,4
B,16,34,-1
B,16,35,-2
B,16,36,-3
B,16,37,4
B,16,38,2
B,16,39,5
B,16,40,-6
B,16,41,-6
B,16,42,-3
B,16,43,-7
B,16,44,-2
B,16,45,7
B,16,46,2
B,16,47,1
B,16,48,0
B,16,49,-2
B,16,50,-9
B,16,51,8
B,16,52,-5
B,16,53,-4
B,16,54,-6
B,16,55,6
B,16,56,7
B,16,57,6
B,16,58,3
B,16,59,-2
B,16,60,5
B,16,61,-1
B,16,62,-4
B,16,63,3
B,16,64,6
B,16,65,-6
B,16,66,-2
B,16,67,1
B,16,68,-1
B,16,69,6
B,16,70,1
B,16,71,-3
B,16,72,7
B,16,73,-1
B,16,74,7
B,16,75,9
B,16,76,-9
B,16,77,8
B,16,78,2
B,16,79,-1
B,17,0,0
B,17,1,8
B,17,2,-9
B,17,3,-9
B,17,4,-8
B,17,5,7
B,17,6,3
B,17,7,-1
B,17,8,8
B,17,9,6
B,17,10,8
B,17,11,9
B,17,12,4
B,17,13,6
B,17,14,-1
B,17,15,-4
B,17,16,0
B,17,17,-4
B,17,18,8
B,17,19,3
B,17,20,-3
B,17,21,7
B,17,22,-2
B,17,23,6
B,17,24,-5
B,17,25,-5
B,17,26,-7
B,17,27,0
B,17,28,-9
B,17,29,-5
B,17,30,-3
B,17,31,-6
B,17,32,-8
B,17,33,-8
B,17,34,-7
B,17,35,5
B,17,36,-2
B,17,37,-1
B,17,38,-7
B,17,39,-6
B,17,40,7
B,17,41,1
B,17,42,-5
B,17,43,6
B,17,44,-2
B,17,45,-2
B,17,46,1
B,17,47,0
B,17,48,7
B,17,49,7
B,17,50,-3
B,17,51,3
B,17,52,-7
B,17,53,6
B,17,54,7
B,17,55,2
B,17,56,-7
B,17,57,-4
B,17,58,3
B,17,59,-4
B,17,60,-2
B,17,61,3
B,17,62,7
B,17,63,-8
B,17,64,8
B,17,65,5
B,17,66,8
B,17,67,-9
B,17,68,-6
B,17,69,0
B,17,70,1
B,17,71,0
B,17,72,-1
B,17,73,6
B,17,74,-8
B,17,75,2
B,17,76,-8
B,17,77,1
B,17,78,-5
B,17,79,-5
B,18,0,4
B,18,1,-6
B,18,2,-6
B,18,3,4
B,18,4,-1
B,18,5,-7
B,18,6,-1
B,18,7,7
B,18,8,0
B,18,9,-1
B,18,10,-7
B,18,11,5
B,18,12,5
B,18,13,8
B,18,14,-9
B,18,15,0
B,18,16,-2
B,18,17,1
B,18,18,-5
B,18,19,9
B,18,20,1
B,18,21,6
B,18,22,6
B,18,23,6
B,18,24,-9
B,18,25,0
B,18,26,-9
B,18,27,9
B,18,28,-9
B,18,29,-2
B,18,30,-6
B,18,31,3
B,18,32,6
B,18,33,7
B,18,34,-5
B,18,35,-6
B,18,36,8
B,18,37,0
B,18,38,-5
B,18,39,-4
B,18,40,-1
B,18,41,2
B,18,42,-3
B,18,43,-1
B,18,44,7
B,18,45,7
B,18,46,-3
B,18,47,8
B,18,48,2
B,18,49,0
B,18,50,-2
B,18,51,0
B,18,52,-7
B,18,53,-8
B,18,54,2
B,18,55,-3
B,18,56,-9
B,18,57,2
B,18,58,5
B,18,59,-1
B,18,60,3
B,18,61,0
B,18,62,9
B,18,63,9
B,18,64,0
B,18,65,7
B,18,66,-8
B,18,67,-7
B,18,68,4
B,18,69,5
B,18,70,4
B,18,71,-9
B,18,72,-5
B,18,73,1
B,18,74,-6
B,18,75,6
B,18,76,6
B,18,77,5
B,18,78,2
B,18,79,2
B,19,0,0
B,19,1,-6
B,19,2,0
B,19,3,-3
B,19,4,3
B,19,5,5
B,19,6,1
B,19,7,3
B,19,8,0
B,19,9,-2
B,19,10,3
B,19,11,5
B,19,12,3
B,19,13,4
B,19,14,-4
B,19,15,2
B,19,16,0
B,19,17,-9
B,19,18,1
B,19,19,-7
B,19,20,9
B,19,21,2
B,19,22,2
B,19,23,-8
B,19,24,-3
B,19,25,1
B,19,26,5
B,19,27,6
B,19,28,8
B,19,29,6
B,19,30,-1
B,19,31,6
B,19,32,5
B,19,33,7
B,19,34,0
B,19,35,8
B,19,36,-2
B,19,37,8
B,19,38,-6
B,19,39,6
B,19,40,-3
B,19,41,-7
B,19,42,8
B,19,43,1
B,19,44,-2
B,19,45,0
B,19,46,-2
B,19,47,-6
B,19,48,2
B,19,49,1
B,19,50,4
B,19,51,-1
B,19,52,-7
B,19,53,0
B,19,54,-1
B,19,55,8
B,19,56,1
B,19,57,-7
B,19,58,-2
B,19,59,-8
B,19,60,2
B,19,61,4
B,19,62,-6
B,19,63,-2
B,19,64,8
B,19,65,4
B,19,66,2
B,19,67,-1
B,19,68,-3
B,19,69,-9
B,19,70,-2
B,19,71,5
B,19,72,3
B,19,73,1
B,19,74,5
B,19,75,2
B,19,76,1
B,19,77,5
B,19,78,-3
B,19,79,-5
B,20,0,0
B,20,1,-6
B,20,2,0
B,20,3,-1
B,20,4,1
B,20,5,-6
B,20,6,2
B,20,7,0
B,20,8,4
B,20,9,9
B,20,10,-5
B,20,11,-1
B,20,12,-6
B,20,13,6
B,20,14,0
B,20,15,9
B,20,16,5
B,20,17,5
B,20,18,1
B,20,19,3
B,20,20,-5
B,20,21,-2
B,20,22,5
B,20,23,6
B,20,24,5
B,20,25,-5
B,20,26,5
B,20,27,2
B,20,28,7
B,20,29,1
B,20,30,2
B,20,31,-8
B,20,32,2
B,20,33,-8
B,20,34,-2
B,20,35,-4
B,20,36,-6
B,20,37,-7
B,20,38,0
B,20,39,3
B,20,40,9
B,20,41,-1
B,20,42,9
B,20,43,4
B,20,44,-7
B,20,45,2
B,20,46,1
B,20,47,-9
B,20,48,-8
B,20,49,1
B,20,50,-5
B,20,51,0
B,20,52,9
B,20,53,-6
B,20,54,-4
B,20,55,-3
B,20,56,7
